transaction_id,transaction_amount,transaction_date,payment_method
530,1587707.69,2004-02-24 05:26:25,Cash
531,295836.02,2005-10-03 02:07:21,Cash
532,1403265.03,2020-06-11 17:12:40,Credit Card
533,1171212.97,2000-10-04 05:47:08,Mobile Payment
534,1086834.91,2020-01-22 19:52:00,Credit Card
535,83560.78,2009-12-22 06:23:59,Debit Card
536,1535669.65,2016-10-25 04:07:16,Check
537,607232.58,2011-06-23 06:48:48,Online Transfer
538,1539781.67,2010-05-09 08:27:38,Credit Card
539,810118.47,2005-04-21 20:27:49,Online Transfer
540,1444490.31,2008-09-23 23:32:14,Debit Card
541,1917418.64,2023-01-04 15:01:22,Check
542,787377.94,2012-11-16 07:15:01,Debit Card
543,741225.74,2022-03-14 11:56:47,Mobile Payment
544,839929.61,2008-04-16 14:07:09,Check
545,1464837.95,2009-11-30 06:24:34,Cash
546,1629337.72,2020-07-07 01:09:58,Debit Card
547,269125.08,2015-03-05 18:38:58,Credit Card
548,1031589.51,2022-03-20 22:29:06,Check
549,1969063.41,2005-05-25 08:19:01,Debit Card
550,994876.76,2020-10-28 02:33:06,Debit Card
551,510455.74,2007-09-13 14:22:46,Check
552,83990.9,2002-01-07 23:56:21,Online Transfer
553,111151.74,2016-08-03 03:38:39,Online Transfer
554,122677.73,2013-12-31 07:57:31,Cash
555,1073158.45,2011-09-14 01:45:58,Credit Card
556,1445270.22,2000-11-24 14:17:04,Credit Card
557,862367.19,2019-02-05 13:41:09,Debit Card
558,1708225.61,2019-12-16 01:21:15,Credit Card
559,1082100.06,2022-08-28 15:07:18,Check
560,88716.32,2017-03-08 06:45:14,Cash
561,666312.7,2007-12-16 12:44:21,Online Transfer
562,1021560.64,2014-08-24 23:47:48,Check
563,1441379.44,2020-02-16 22:43:25,Debit Card
564,1058812.43,2012-07-19 23:28:12,Credit Card
565,680066.62,2008-12-07 12:28:53,Online Transfer
566,543299.96,2002-04-26 07:24:33,Mobile Payment
567,1717225.87,2023-03-01 09:04:44,Check
568,1936201.86,2009-02-05 08:46:52,Mobile Payment
569,773098.29,2023-05-15 00:25:58,Mobile Payment
570,797622.49,2006-05-06 19:19:16,Debit Card
571,1869581.73,2021-07-13 06:06:59,Mobile Payment
572,1048278.53,2020-01-08 14:01:42,Mobile Payment
573,247811.71,2008-07-19 02:39:06,Online Transfer
574,1944072.23,2018-04-10 06:16:18,Debit Card
575,823062.94,2004-08-25 22:00:34,Debit Card
576,228329.0,2014-09-16 04:46:42,Mobile Payment
577,1342594.5,2019-08-05 19:50:22,Check
578,940993.53,2013-02-03 15:00:24,Credit Card
579,474120.89,2003-02-21 02:18:40,Cash
580,523502.27,2008-08-19 11:46:36,Debit Card
581,385056.64,2002-10-09 17:59:26,Mobile Payment
582,1479362.66,2005-07-30 10:16:59,Cash
583,464227.07,2014-02-27 11:29:52,Credit Card
584,1482325.77,2006-06-06 04:59:50,Cash
585,1066464.32,2014-09-15 05:04:45,Cash
586,1779227.32,2006-03-04 05:08:49,Online Transfer
587,1090833.76,2012-02-20 14:26:12,Mobile Payment
588,1650424.01,2003-07-26 09:25:12,Mobile Payment
589,746674.14,2014-01-20 03:54:08,Credit Card
590,1882609.24,2009-12-01 08:52:06,Mobile Payment
591,701862.42,2018-03-22 18:35:21,Online Transfer
592,1904152.37,2003-01-27 13:29:09,Debit Card
593,1228401.21,2007-08-11 08:35:48,Check
594,1459865.14,2019-10-02 07:10:29,Cash
595,1872675.93,2004-03-20 19:32:50,Cash
596,1667729.76,2011-10-11 09:37:10,Check
597,1479192.52,2008-03-13 05:00:40,Debit Card
598,241715.47,2005-02-19 13:14:11,Check
599,245674.77,2010-07-18 20:19:03,Check
600,1919015.61,2007-06-25 05:20:13,Mobile Payment
601,636151.94,2000-07-24 07:01:07,Check
602,1033015.76,2009-04-18 17:09:50,Mobile Payment
603,1622002.12,2018-10-03 11:49:24,Online Transfer
604,1192629.86,2020-09-03 18:30:12,Check
605,779726.25,2000-03-16 08:04:43,Mobile Payment
606,238575.56,2000-12-07 05:53:30,Debit Card
607,380953.11,2023-02-26 05:09:25,Cash
608,1870286.59,2004-11-10 07:38:16,Check
609,1516078.27,2023-10-12 22:37:26,Mobile Payment
610,1560539.09,2003-06-28 10:43:22,Mobile Payment
611,858644.56,2014-11-17 19:53:51,Cash
612,1953191.94,2019-09-08 02:58:33,Debit Card
613,1084884.61,2012-12-31 04:41:10,Credit Card
614,1178204.07,2005-07-10 09:50:23,Online Transfer
615,87399.18,2007-12-30 16:31:09,Debit Card
616,707668.77,2020-08-03 17:02:25,Debit Card
617,1021633.18,2003-08-03 19:57:09,Check
618,637203.36,2014-06-21 16:06:04,Online Transfer
619,1120678.63,2019-05-17 07:06:42,Debit Card
620,902904.28,2000-06-15 22:49:49,Mobile Payment
621,1329322.59,2001-10-30 19:59:25,Mobile Payment
622,423261.46,2006-10-16 14:41:06,Cash
623,309659.3,2012-07-06 05:47:50,Debit Card
624,1970089.93,2011-10-05 09:58:12,Credit Card
625,1872638.19,2016-01-25 09:57:05,Check
626,1161356.08,2016-10-14 07:40:10,Online Transfer
627,632528.22,2003-10-01 09:49:56,Cash
628,390879.41,2016-12-08 04:12:00,Debit Card
629,1878940.96,2009-11-13 22:56:41,Mobile Payment
630,157862.65,2014-03-22 03:38:44,Credit Card
631,830033.15,2007-06-10 08:35:21,Cash
632,1577075.38,2014-03-18 17:34:49,Credit Card
633,414521.56,2001-02-16 18:00:38,Check
634,608028.4,2004-08-27 01:11:29,Mobile Payment
635,1175294.53,2004-06-01 01:54:14,Credit Card
636,1806846.68,2001-12-25 05:20:07,Mobile Payment
637,993356.11,2007-11-03 10:25:25,Mobile Payment
638,649905.87,2015-12-22 23:36:26,Debit Card
639,161976.42,2005-05-15 05:39:03,Check
640,1643086.46,2020-02-28 22:23:47,Credit Card
641,1624697.19,2016-08-25 18:54:18,Mobile Payment
642,1014613.93,2021-01-25 05:26:35,Check
643,620284.03,2000-01-04 16:37:59,Mobile Payment
644,596658.7,2017-10-10 23:57:22,Cash
645,113567.74,2019-11-19 22:37:41,Check
646,706956.58,2022-05-29 18:02:33,Debit Card
647,1370727.76,2002-06-13 20:37:39,Check
648,1188371.35,2011-07-18 14:58:56,Credit Card
649,1877574.42,2017-07-26 00:18:17,Online Transfer
650,520312.15,2002-07-01 04:24:50,Mobile Payment
651,1506209.05,2005-12-16 10:01:49,Online Transfer
652,1053641.62,2010-04-21 06:51:14,Mobile Payment
653,1406847.23,2006-03-27 02:50:59,Online Transfer
654,1827690.13,2003-08-06 03:13:29,Check
655,678640.22,2012-03-06 04:20:37,Credit Card
656,1382752.48,2021-10-15 14:12:38,Cash
657,1502305.55,2011-07-03 17:49:26,Mobile Payment
658,450617.8,2022-01-19 00:25:23,Online Transfer
659,1452660.4,2008-01-26 01:32:03,Mobile Payment
660,366919.88,2008-10-16 06:48:49,Credit Card
661,1491674.29,2007-10-13 06:59:12,Credit Card
662,1514982.39,2010-11-03 03:00:58,Online Transfer
663,1084721.77,2008-08-25 10:34:59,Cash
664,1557342.13,2005-04-07 07:06:25,Debit Card
665,1191655.98,2010-03-15 06:51:02,Online Transfer
666,771814.82,2012-04-09 01:53:37,Credit Card
667,1599468.93,2020-09-15 13:09:20,Debit Card
668,407769.44,2023-10-20 06:49:04,Online Transfer
669,884512.9,2020-09-25 02:47:55,Mobile Payment
670,1372766.71,2021-02-27 09:30:23,Credit Card
671,888251.56,2023-04-10 19:44:04,Check
672,1798488.03,2006-08-30 11:04:19,Cash
673,1462507.65,2018-10-05 04:26:15,Online Transfer
674,1563598.45,2004-03-07 06:05:52,Cash
675,736161.24,2019-11-03 04:12:14,Mobile Payment
676,667477.98,2000-09-30 02:34:08,Debit Card
677,218975.6,2014-02-02 10:08:40,Debit Card
678,621667.23,2019-07-22 04:10:54,Cash
679,1737093.99,2002-05-19 09:25:16,Mobile Payment
680,878353.53,2007-05-01 21:53:54,Cash
681,232410.8,2000-09-03 22:08:27,Online Transfer
682,887043.16,2019-06-12 04:22:42,Online Transfer
683,1442681.37,2015-10-16 21:40:23,Credit Card
684,641344.66,2020-10-26 21:17:25,Credit Card
685,280359.45,2000-11-04 03:16:25,Online Transfer
686,821123.5,2011-07-08 21:54:03,Cash
687,1810679.36,2021-03-01 09:01:12,Debit Card
688,1636102.78,2017-07-05 08:20:27,Debit Card
689,339639.36,2012-11-18 23:30:54,Credit Card
690,855631.84,2015-07-30 08:58:48,Cash
691,688661.13,2004-08-22 19:40:17,Cash
692,247801.23,2018-02-19 14:36:48,Credit Card
693,1026130.29,2000-09-19 10:22:39,Online Transfer
694,1280310.51,2021-04-19 07:59:28,Online Transfer
695,209950.56,2017-06-01 02:37:06,Online Transfer
696,678063.37,2018-10-14 20:08:41,Online Transfer
697,156747.46,2022-03-11 15:14:51,Online Transfer
698,951752.42,2011-07-25 20:20:09,Mobile Payment
699,227839.26,2009-07-22 07:49:13,Check
700,466145.75,2005-12-03 00:17:18,Cash
701,1742764.43,2020-07-23 11:38:23,Debit Card
702,1507125.46,2000-02-04 19:11:19,Debit Card
703,1827216.52,2001-07-09 20:23:31,Online Transfer
704,847539.81,2016-07-01 13:55:56,Mobile Payment
705,251311.05,2004-08-23 01:22:51,Credit Card
706,752133.63,2000-06-29 15:15:40,Cash
707,611419.19,2013-08-13 09:54:11,Mobile Payment
708,1713923.06,2016-04-14 21:32:31,Mobile Payment
709,1885766.09,2008-09-27 03:57:34,Online Transfer
710,797620.27,2011-07-20 16:03:25,Cash
711,1590527.82,2006-10-10 03:18:47,Check
712,1225184.21,2000-08-12 15:54:29,Debit Card
713,1173804.95,2005-10-22 14:29:18,Cash
714,141977.74,2023-03-17 02:52:33,Online Transfer
715,1164018.04,2008-12-10 08:01:23,Debit Card
716,520067.06,2006-02-05 01:54:22,Online Transfer
717,1523559.79,2007-02-04 00:13:10,Cash
718,438024.04,2011-08-28 09:26:41,Online Transfer
719,638995.46,2007-03-28 18:59:28,Cash
720,1168649.12,2018-09-03 17:39:06,Online Transfer
721,347304.44,2001-11-01 15:53:19,Debit Card
722,1524872.73,2005-09-15 17:02:31,Online Transfer
723,262228.52,2020-10-11 02:18:20,Credit Card
724,740149.98,2016-06-27 18:29:33,Debit Card
725,745319.6,2011-04-18 20:45:31,Cash
726,1543110.04,2016-06-19 04:17:47,Credit Card
727,1579273.53,2009-02-13 18:58:06,Debit Card
728,783767.24,2015-07-05 08:36:57,Check
729,1420540.38,2010-03-28 23:44:41,Online Transfer
730,1546040.48,2008-01-04 23:55:43,Online Transfer
731,1764787.94,2003-04-12 06:49:24,Credit Card
732,1171624.28,2003-03-07 00:53:42,Debit Card
733,1816709.54,2016-07-15 00:21:09,Mobile Payment
734,1665145.39,2010-08-15 18:07:40,Mobile Payment
735,138644.06,2002-04-06 07:49:30,Mobile Payment
736,1640676.63,2000-07-21 05:28:09,Debit Card
737,1574467.55,2009-08-29 18:59:54,Mobile Payment
738,219744.86,2008-10-26 02:04:31,Debit Card
739,1862556.88,2011-08-14 22:02:41,Debit Card
740,323259.24,2018-10-20 06:03:03,Credit Card
741,1768327.23,2005-08-02 22:30:40,Mobile Payment
742,468909.04,2019-11-01 16:50:33,Debit Card
743,555921.46,2015-03-23 23:37:49,Cash
744,1649356.75,2004-12-22 20:08:49,Cash
745,723294.19,2002-06-20 05:19:13,Online Transfer
746,1162628.67,2006-09-28 08:59:12,Debit Card
747,1369845.85,2005-01-14 04:34:47,Cash
748,1347779.45,2006-06-19 14:46:55,Check
749,492926.83,2001-01-25 14:00:13,Cash
750,1407036.7,2009-09-02 12:23:21,Online Transfer
751,1091278.1,2004-11-24 22:51:37,Check
752,1534800.09,2003-09-22 18:23:15,Debit Card
753,1536084.35,2012-10-18 15:57:03,Online Transfer
754,1552285.43,2013-03-14 15:34:03,Cash
755,857332.43,2019-06-21 01:03:59,Debit Card
756,708385.05,2003-12-04 20:51:16,Debit Card
757,1205674.64,2013-05-08 05:02:05,Check
758,1947923.78,2001-08-04 10:55:44,Debit Card
759,1017855.17,2004-01-27 22:52:45,Online Transfer
760,1586033.48,2007-05-15 22:31:45,Debit Card
761,819397.28,2002-10-31 20:50:18,Online Transfer
762,1780705.09,2017-10-13 23:25:54,Online Transfer
763,1084348.15,2021-05-23 00:20:09,Online Transfer
764,1689598.44,2018-02-16 16:31:27,Mobile Payment
765,1710337.64,2002-10-28 23:42:12,Debit Card
766,876799.71,2023-08-12 18:31:12,Online Transfer
767,100887.42,2008-03-26 18:12:15,Credit Card
768,1818018.32,2008-01-25 02:11:54,Credit Card
769,1983161.83,2002-01-02 01:11:19,Mobile Payment
770,1858177.7,2018-09-26 22:12:42,Debit Card
771,729176.45,2019-11-15 04:08:55,Cash
772,1195646.93,2008-07-30 16:23:46,Cash
773,1295304.04,2006-01-17 19:25:27,Check
774,1150464.06,2007-02-12 16:45:30,Credit Card
775,1694665.5,2023-06-25 20:13:01,Cash
776,1856452.96,2019-12-16 01:29:26,Check
777,1542118.96,2000-09-04 10:26:26,Credit Card
778,1329991.61,2021-09-03 17:06:18,Credit Card
779,232631.24,2010-04-07 00:12:24,Check
780,248648.66,2008-08-09 10:46:41,Mobile Payment
781,841329.09,2007-12-02 10:50:42,Online Transfer
782,1723817.87,2004-10-17 10:58:13,Debit Card
783,608023.79,2018-10-20 09:31:49,Credit Card
784,639116.83,2003-07-02 14:59:33,Mobile Payment
785,392733.06,2017-02-06 14:54:31,Debit Card
786,1917009.23,2005-04-10 04:41:06,Cash
787,1303278.86,2003-07-18 17:11:35,Online Transfer
788,853042.9,2022-01-22 15:29:28,Check
789,1228307.03,2008-05-28 07:03:01,Check
790,1077243.27,2001-09-20 02:48:40,Check
791,577717.28,2021-10-11 03:08:52,Debit Card
792,1030597.72,2000-11-28 04:15:05,Mobile Payment
793,856348.8,2006-08-08 18:33:21,Mobile Payment
794,130805.92,2004-11-15 19:14:31,Check
795,1300898.62,2013-03-10 02:13:09,Mobile Payment
796,385072.03,2005-07-07 07:48:56,Cash
797,1429771.82,2019-12-07 06:01:02,Check
798,1276376.43,2012-05-07 13:47:17,Online Transfer
799,1228062.48,2020-05-13 18:23:14,Debit Card
800,1912715.05,2011-08-05 03:52:51,Check
801,1408424.54,2010-03-07 12:26:32,Online Transfer
802,1949331.33,2005-07-16 22:56:12,Mobile Payment
803,120326.49,2023-04-08 02:54:59,Credit Card
804,1317820.68,2014-04-21 00:01:22,Debit Card
805,808318.63,2023-02-12 07:55:59,Cash
806,1108131.01,2018-06-20 22:11:45,Check
807,1634049.28,2017-10-21 20:06:51,Credit Card
808,959291.07,2001-07-03 08:08:45,Credit Card
809,1686623.19,2012-11-06 00:45:02,Mobile Payment
810,1455255.63,2003-05-28 16:27:05,Online Transfer
811,1392464.3,2012-05-17 13:04:47,Credit Card
812,467733.32,2012-05-27 00:04:12,Credit Card
813,1556265.02,2013-12-13 17:19:05,Mobile Payment
814,255473.99,2020-04-19 19:41:05,Credit Card
815,1833159.63,2019-07-16 13:50:42,Check
816,1483452.76,2019-10-18 05:23:38,Check
817,127190.64,2011-04-16 04:34:11,Mobile Payment
818,1191052.86,2015-09-16 03:12:54,Debit Card
819,600936.36,2008-09-29 09:50:02,Cash
820,609252.2,2009-07-10 06:36:46,Online Transfer
821,1140875.34,2008-07-06 11:46:46,Online Transfer
822,660399.18,2017-06-24 04:58:54,Online Transfer
823,1663771.43,2020-02-03 14:04:33,Cash
824,510804.79,2004-08-22 04:25:12,Online Transfer
825,920121.14,2022-08-22 21:17:25,Online Transfer
826,1515080.12,2015-10-31 02:14:42,Cash
827,1499616.44,2020-01-02 23:22:02,Debit Card
828,384959.35,2004-03-02 10:09:14,Mobile Payment
829,816532.66,2007-10-17 13:41:33,Check
830,1718671.4,2023-06-28 14:03:36,Cash
831,319402.62,2001-05-13 01:51:22,Credit Card
832,946497.58,2008-12-27 06:32:56,Debit Card
833,1459729.04,2000-06-09 03:47:39,Credit Card
834,1645180.87,2015-01-11 14:26:31,Debit Card
835,264316.59,2011-07-03 09:34:57,Check
836,289177.88,2000-02-24 00:17:12,Mobile Payment
837,1575730.48,2021-10-13 11:41:49,Online Transfer
838,213537.93,2022-10-14 17:16:07,Check
839,646310.76,2017-10-17 12:07:12,Cash
840,1020936.51,2009-05-17 09:41:47,Check
841,720794.69,2014-03-06 16:50:38,Online Transfer
842,1945132.3,2002-06-29 06:06:46,Online Transfer
843,200364.96,2009-07-07 14:47:50,Online Transfer
844,1871089.94,2003-03-29 21:04:22,Debit Card
845,1005407.86,2004-11-23 22:17:32,Check
846,621385.18,2007-01-11 08:44:38,Cash
847,766222.16,2020-04-25 09:30:14,Cash
848,391949.74,2018-01-25 20:00:06,Online Transfer
849,1723868.97,2005-01-19 02:41:39,Online Transfer
850,1398989.47,2023-08-04 20:22:58,Check
851,507244.08,2001-09-13 03:29:40,Check
852,1737439.4,2019-12-03 03:21:41,Mobile Payment
853,1508736.32,2020-09-08 15:46:56,Mobile Payment
854,909005.35,2008-11-03 06:49:43,Credit Card
855,1527301.64,2011-01-02 21:58:53,Debit Card
856,1805329.79,2010-09-23 16:37:24,Check
857,1059146.75,2004-11-07 11:34:13,Credit Card
858,739115.05,2002-07-05 15:57:34,Mobile Payment
859,1463119.07,2016-10-27 18:05:16,Mobile Payment
860,400814.08,2021-04-28 15:03:15,Check
861,380567.62,2022-02-08 01:17:37,Cash
862,1131104.96,2005-09-06 03:20:26,Check
863,1261720.22,2015-05-08 05:37:04,Credit Card
864,1194002.04,2001-12-11 04:02:54,Online Transfer
865,1476978.93,2023-11-06 00:15:45,Check
866,694124.73,2015-01-12 02:05:28,Cash
867,851586.57,2013-06-12 10:14:14,Debit Card
868,1237758.89,2019-09-19 00:45:53,Debit Card
869,1055461.68,2004-08-16 18:53:38,Mobile Payment
870,1701862.78,2000-01-08 21:37:49,Cash
871,1712770.78,2003-01-11 10:47:46,Check
872,1523658.58,2008-05-23 05:50:10,Online Transfer
873,1839497.59,2020-08-30 11:07:38,Mobile Payment
874,697821.15,2011-09-22 08:08:09,Credit Card
875,1388362.58,2018-03-06 00:20:25,Check
876,1469897.46,2001-09-27 07:29:15,Debit Card
877,954428.34,2014-07-30 19:14:21,Debit Card
878,1969442.69,2012-01-02 10:09:33,Debit Card
879,1040641.45,2021-09-22 18:18:19,Check
880,125267.35,2022-09-07 20:57:16,Mobile Payment
881,1372080.56,2013-04-12 07:12:03,Debit Card
882,865654.24,2021-07-07 06:44:50,Debit Card
883,126780.34,2023-07-18 17:23:56,Cash
884,320330.45,2003-08-04 15:11:31,Online Transfer
885,1028247.95,2022-06-29 23:03:22,Cash
886,504689.3,2018-10-25 19:40:04,Check
887,871513.04,2000-02-18 09:59:38,Cash
888,617546.93,2011-09-04 19:14:13,Credit Card
889,1422541.21,2009-11-05 19:59:06,Mobile Payment
890,1972070.14,2014-05-20 11:59:18,Check
891,1356767.51,2020-12-26 16:38:47,Debit Card
892,1452240.7,2022-02-22 12:48:36,Debit Card
893,1824895.3,2014-10-25 02:54:12,Debit Card
894,1971913.46,2003-06-10 02:08:41,Check
895,306524.11,2011-02-09 15:51:33,Cash
896,737159.52,2004-08-02 05:46:36,Mobile Payment
897,347746.54,2008-04-26 15:10:15,Online Transfer
898,1937237.89,2001-07-13 00:06:17,Check
899,762650.59,2014-01-09 08:40:55,Online Transfer
900,744414.44,2007-01-23 03:29:15,Debit Card
901,924062.8,2014-03-30 06:15:16,Check
902,1976904.4,2021-10-13 17:35:39,Cash
903,1771035.45,2004-01-21 08:44:08,Credit Card
904,648772.22,2016-06-27 02:58:42,Online Transfer
905,164603.08,2008-01-10 03:02:35,Online Transfer
906,1370587.93,2023-04-07 03:38:03,Online Transfer
907,259052.1,2015-12-13 09:26:02,Check
908,947622.01,2017-07-22 00:17:12,Cash
909,1570288.76,2013-06-25 20:44:36,Credit Card
910,295303.25,2016-08-14 21:17:52,Debit Card
911,607817.28,2019-10-28 20:16:22,Online Transfer
912,520978.88,2005-10-25 11:20:04,Cash
913,745979.84,2000-08-30 10:57:50,Credit Card
914,1974032.56,2020-05-28 12:43:31,Debit Card
915,1919347.81,2009-08-22 02:21:16,Cash
916,402740.3,2004-12-28 08:22:10,Debit Card
917,1710246.06,2017-09-19 22:07:51,Cash
918,1914217.52,2004-04-15 16:37:33,Debit Card
919,494556.88,2011-08-29 06:24:35,Online Transfer
920,1717106.58,2012-03-31 13:11:48,Cash
921,959316.05,2009-09-12 16:34:31,Online Transfer
922,1261397.74,2008-08-18 00:49:23,Credit Card
923,1698557.16,2016-08-02 20:38:53,Online Transfer
924,226215.25,2002-06-20 12:20:01,Check
925,317146.5,2001-06-07 08:17:53,Credit Card
926,980676.07,2014-05-07 04:02:10,Mobile Payment
927,1828933.06,2002-05-26 21:22:50,Check
928,475568.14,2001-09-05 10:32:40,Debit Card
929,1154917.54,2013-06-25 20:24:31,Debit Card
930,698764.69,2020-11-07 01:57:38,Debit Card
931,421816.49,2021-05-01 22:41:25,Mobile Payment
932,94805.24,2012-09-29 19:38:49,Debit Card
933,1793513.77,2001-10-30 17:57:41,Debit Card
934,906560.92,2022-12-27 01:10:41,Mobile Payment
935,691320.68,2015-11-07 16:39:14,Check
936,755828.03,2023-01-07 19:30:59,Mobile Payment
937,1749871.12,2006-03-04 03:47:58,Credit Card
938,128774.62,2020-04-26 07:04:01,Cash
939,858123.26,2015-03-09 10:13:10,Debit Card
940,1907166.49,2019-02-06 06:10:18,Check
941,1279594.48,2020-09-11 14:17:59,Cash
942,1159983.32,2013-04-30 14:47:30,Credit Card
943,816287.3,2016-11-22 23:05:43,Check
944,195971.86,2023-01-01 13:14:45,Check
945,1729295.7,2007-04-14 16:06:13,Mobile Payment
946,208288.31,2018-07-29 15:28:21,Debit Card
947,439635.65,2021-06-03 21:53:50,Online Transfer
948,1403897.14,2017-12-04 15:13:00,Cash
949,119519.15,2020-10-27 13:32:47,Mobile Payment
950,324569.7,2022-02-11 12:11:15,Credit Card
951,560270.9,2018-01-11 21:06:02,Debit Card
952,1447659.08,2018-04-05 19:35:30,Debit Card
953,692110.7,2006-10-28 18:18:57,Credit Card
954,1551906.94,2016-05-26 13:14:54,Check
955,1670455.21,2011-10-09 17:08:24,Online Transfer
956,525193.49,2015-06-03 19:04:43,Debit Card
957,889424.73,2019-02-05 18:36:40,Online Transfer
958,325543.5,2013-01-07 18:18:07,Debit Card
959,1239215.77,2002-12-11 17:36:35,Check
960,1089570.07,2007-10-21 08:08:43,Debit Card
961,1686641.46,2013-05-05 14:14:45,Cash
962,1997189.97,2007-05-29 23:45:41,Mobile Payment
963,1619251.15,2022-11-03 10:50:55,Check
964,1005496.27,2022-09-07 01:08:12,Mobile Payment
965,745649.63,2023-07-27 04:46:15,Check
966,497647.1,2010-11-16 07:15:35,Credit Card
967,396137.06,2006-08-26 10:39:41,Credit Card
968,1857334.27,2000-02-18 16:34:13,Mobile Payment
969,184710.91,2009-03-12 09:11:18,Mobile Payment
970,1154967.91,2011-10-30 20:43:09,Credit Card
971,137078.73,2012-12-22 11:37:27,Online Transfer
972,825175.45,2000-05-26 01:13:12,Mobile Payment
973,97470.25,2006-11-24 08:36:35,Debit Card
974,709959.34,2009-11-09 06:32:23,Check
975,1397823.4,2017-07-06 21:29:38,Mobile Payment
976,1780135.46,2010-12-22 23:13:23,Mobile Payment
977,1685664.64,2005-04-20 11:08:49,Debit Card
978,1192598.46,2000-07-29 20:42:49,Debit Card
979,1601645.03,2001-01-10 07:08:49,Cash
980,596207.47,2001-10-31 08:18:11,Debit Card
981,914074.3,2018-12-16 20:59:25,Credit Card
982,607958.36,2004-01-23 19:39:14,Check
983,1292541.38,2010-11-27 20:48:50,Debit Card
984,590110.76,2019-02-05 17:14:08,Debit Card
985,208921.09,2018-02-01 16:28:29,Credit Card
986,1017949.71,2009-08-06 06:36:27,Online Transfer
987,990057.04,2016-08-05 17:01:30,Check
988,240509.8,2004-07-20 21:05:18,Check
989,783842.09,2015-03-18 19:27:18,Check
990,1403616.26,2001-07-10 02:27:08,Debit Card
991,803314.4,2021-03-17 16:50:12,Mobile Payment
992,145016.41,2017-06-16 21:18:02,Online Transfer
